"","Contains fear","containes excitement"
"utopian",0.098353885114193,0.901646077632904
"uttam",0.324542820453644,0.675457239151001
"utterly",0.807244539260864,0.192755460739136
"uyghur",0.449108779430389,0.550891160964966
"vacation",0.0651127994060516,0.934887170791626
"vaccine",0.388541489839554,0.611458420753479
"vaccines",0.394378006458282,0.605621993541718
"vague",0.529934525489807,0.470065534114838
"vaguely",0.612324953079224,0.387675076723099
"vail",0.228334918618202,0.771665036678314
"valid",0.149026408791542,0.850973606109619
"validated",0.0995559170842171,0.900444090366364
"validity",0.079737514257431,0.920262455940247
"valley",0.246902167797089,0.753097832202911
"valuable",0.0466095581650734,0.953390419483185
"valuation",0.0611898079514503,0.938810229301453
"valued",0.0816882625222206,0.918311715126038
"values",0.117502331733704,0.882497668266296
"vanish",0.201238662004471,0.798761308193207
"variables",0.426518499851227,0.573481500148773
"variant",0.483838319778442,0.516161680221558
"variety",0.550571739673615,0.449428260326385
"vassalage",0.631239712238312,0.368760287761688
"vast",0.164361506700516,0.835638463497162
"vastly",0.507016837596893,0.492983132600784
"vcnpbbs",0.242690816521645,0.757309198379517
"vehicle",0.0735798329114914,0.926420211791992
"vehicles",0.0640982463955879,0.935901761054993
"vendor",0.0115366084501147,0.988463401794434
"venture",0.0638320595026016,0.93616795539856
"venturis",0.159409269690514,0.840590715408325
"vera",0.242393329739571,0.757606625556946
"verbal",0.0729331374168396,0.92706686258316
"verifiable",0.193360880017281,0.806639075279236
"verified",0.170289024710655,0.829710900783539
"verify",0.172454193234444,0.827545762062073
"verifying",0.124889433383942,0.875110566616058
"vermont",0.220888748764992,0.779111266136169
"version",0.354755699634552,0.645244300365448
"versus",0.541116893291473,0.458883076906204
"vertical",0.68493241071701,0.315067648887634
"verticalthis",0.66770076751709,0.33229923248291
"vestager",0.383683145046234,0.616316854953766
"veteran",0.399503260850906,0.600496709346771
"vexed",0.359353721141815,0.640646278858185
"viable",0.0279305931180716,0.972069382667542
"vice",0.453237563371658,0.546762406826019
"victim",0.57354736328125,0.42645263671875
"video",0.0731083378195763,0.926891624927521
"vienna",0.209909483790398,0.790090560913086
"view",0.0848679766058922,0.91513204574585
"viewed",0.126843720674515,0.873156309127808
"viewer",0.102597296237946,0.897402703762054
"viewpoint",0.138433888554573,0.861566126346588
"vigilance",0.0520839281380177,0.947916090488434
"vikas",0.322331696748734,0.677668273448944
"vincitore",0.166562035679817,0.833437979221344
"vinsel",0.433047652244568,0.566952347755432
"violate",0.873003363609314,0.126996591687202
"violated",0.888777256011963,0.111222706735134
"violates",0.864511728286743,0.135488271713257
"violating",0.857728660106659,0.142271339893341
"violence",0.765660583972931,0.234339475631714
"viral",0.0372139699757099,0.962786018848419
"virginia",0.076519563794136,0.92348039150238
"virtual",0.190887331962585,0.809112668037415
"virtually",0.0279817786067724,0.972018241882324
"virus",0.748615264892578,0.251384764909744
"visible",0.137140884995461,0.862859129905701
"vision",0.0395340211689472,0.960465967655182
"visionary",0.0592762790620327,0.940723776817322
"visit",0.061525896191597,0.938474118709564
"visiting",0.0679922252893448,0.932007789611816
"visitor",0.0889338999986649,0.911066114902496
"visualization",0.0618056543171406,0.938194394111633
"visualize",0.0388259068131447,0.961174130439758
"visualizing",0.0447584763169289,0.955241560935974
"vital",0.0223889481276274,0.977611064910889
"vitality",0.0179173350334167,0.982082605361938
"voice",0.0494988448917866,0.950501143932343
"voiced",0.196524098515511,0.803475856781006
"voices",0.292883694171906,0.707116305828094
"volume",0.120647594332695,0.879352450370789
"voluminous",0.141308322548866,0.858691692352295
"voluntarily",0.173514544963837,0.826485455036163
"voluntary",0.134618952870369,0.865381002426147
"volunteer",0.096057653427124,0.903942346572876
"von",0.164393723011017,0.835606276988983
"vote",0.0909985527396202,0.909001469612122
"votes",0.0987893640995026,0.90121066570282
"vowed",0.0469397343695164,0.953060269355774
"voyage",0.148264765739441,0.851735174655914
"vpn",0.146032303571701,0.853967726230621
"vr",0.212018430233002,0.787981569766998
"vsvs",0.410473495721817,0.589526474475861
"vu",0.133326858282089,0.866673171520233
"vulnerable",0.552327394485474,0.447672635316849
"waf",0.376264780759811,0.623735189437866
"wait",0.476863920688629,0.523136079311371
"waith",0.309253424406052,0.690746605396271
"waiting",0.149951249361038,0.850048780441284
"wake",0.156905442476273,0.84309458732605
"wakes",0.664545178413391,0.335454791784286
"wales",0.192474633455276,0.807525336742401
"walia",0.163645371794701,0.836354672908783
"walk",0.0490617416799068,0.95093822479248
"walking",0.0802863985300064,0.91971355676651
"wall",0.237207606434822,0.762792348861694
"wallet",0.171513006091118,0.828486979007721
"walter",0.243141070008278,0.756858944892883
"wang",0.116477973759174,0.883521974086761
"war",0.473964244127274,0.526035785675049
"warmly",0.0283683445304632,0.971631646156311
"warn",0.718196094036102,0.281803905963898
"warned",0.784187257289886,0.215812772512436
"warner",0.386598646640778,0.613401293754578
"warning",0.800661087036133,0.199338957667351
"warranty",0.369051903486252,0.630948126316071
"warren",0.507069528102875,0.49293053150177
"wary",0.282782822847366,0.717217206954956
"washington",0.283438831567764,0.716561138629913
"wasn",0.42509338259697,0.574906647205353
"wast",0.389293611049652,0.610706388950348
"wastage",0.804931342601776,0.195068657398224
"waste",0.908992826938629,0.0910071656107903
"wastewater",0.571387767791748,0.428612232208252
"watch",0.0617358013987541,0.93826425075531
"watchdog",0.148368120193481,0.851631820201874
"watched",0.101794473826885,0.898205518722534
"watching",0.0564682260155678,0.943531811237335
"water",0.109873533248901,0.890126466751099
"watson",0.258789032697678,0.7412109375
"watty",0.264061868190765,0.735938131809235
"wave",0.102321393787861,0.89767861366272
"wayside",0.0738131552934647,0.926186859607697
"weaker",0.397572875022888,0.602427065372467
"weakly",0.630674779415131,0.369325250387192
"weakness",0.721615374088287,0.27838459610939
"wealth",0.0515265725553036,0.948473393917084
"wealthiest",0.0482930652797222,0.951706886291504
"weapon",0.342828959226608,0.657171010971069
"weaponization",0.59439605474472,0.405604004859924
"wearing",0.0604033507406712,0.939596712589264
"weather",0.0539296083152294,0.946070432662964
"web",0.0873663872480392,0.9126335978508
"webber",0.273538053035736,0.726461946964264
"webhttps",0.129627719521523,0.870372235774994
"webpage",0.159636557102203,0.840363442897797
"website",0.0848817005753517,0.915118336677551
"websites",0.458279311656952,0.541720688343048
"wedh",0.175846502184868,0.824153482913971
"wedi",0.225316300988197,0.774683654308319
"wednesday",0.124883025884628,0.875116944313049
"week",0.0919438898563385,0.908056139945984
"weekday",0.0841730684041977,0.915826976299286
"weekend",0.0971090719103813,0.902890980243683
"weekly",0.108136676251888,0.891863346099854
"weeknd",0.127320304512978,0.872679650783539
"weill",0.316133230924606,0.683866739273071
"weithredu",0.74368017911911,0.25631982088089
"weithredwr",0.723398387432098,0.276601582765579
"welcomed",0.00898220483213663,0.991017818450928
"welcomes",0.0641501545906067,0.935849845409393
"welfare",0.417352974414825,0.582647085189819
"wellbeing",0.0735450685024261,0.926454901695251
"welsh",0.267393261194229,0.732606709003448
"wentzel",0.179109960794449,0.820890069007874
"weren",0.295449048280716,0.704550921916962
"west",0.126355528831482,0.873644530773163
"western",0.120383694767952,0.879616320133209
"wet",0.508845329284668,0.491154700517654
"wgmksfx",0.177416384220123,0.822583615779877
"whatisawoman",0.480672836303711,0.519327163696289
"whatsapp",0.228012472391129,0.771987497806549
"wheel",0.0961946174502373,0.903805375099182
"whilst",0.205110087990761,0.7948899269104
"whisked",0.701391696929932,0.298608362674713
"whisky",0.101777486503124,0.898222506046295
"white",0.118601560592651,0.881398439407349
"whitfield",0.426052749156952,0.573947250843048
"wib",0.222900092601776,0.777099907398224
"wichita",0.180940866470337,0.819059133529663
"wicket",0.217146188020706,0.782853841781616
"wide",0.135300889611244,0.864699125289917
"widely",0.14382266998291,0.85617733001709
"wider",0.181694805622101,0.818305134773254
"widespread",0.191367268562317,0.808632731437683
"widget",0.0746122375130653,0.925387740135193
"widow",0.286815732717514,0.713184237480164
"wife",0.0882111638784409,0.911788821220398
"wifi",0.159979373216629,0.840020656585693
"wikipedia",0.105160161852837,0.894839823246002
"wild",0.059919860213995,0.940080165863037
"wildlife",0.0380552224814892,0.961944818496704
"wildly",0.0271442327648401,0.972855746746063
"wilk",0.398098438978195,0.601901531219482
"wilkin",0.233078151941299,0.766921818256378
"willison",0.326895534992218,0.673104465007782
"win",0.0603750310838223,0.939624965190887
"wind",0.135795965790749,0.864203989505768
"windfall",0.255410373210907,0.744589567184448
"window",0.0980074405670166,0.901992559432983
"wine",0.0788645073771477,0.921135485172272
"winger",0.185764372348785,0.814235627651215
"winner",0.0536207892000675,0.9463791847229
"winter",0.0899482890963554,0.910051703453064
"wion",0.166085913777351,0.833914041519165
"wionewscom",0.204604297876358,0.795395731925964
"wiped",0.342406749725342,0.657593250274658
"wiping",0.250581175088882,0.749418795108795
"wir",0.153720438480377,0.846279561519623
"wire",0.120742879807949,0.879257142543793
"wireless",0.324632972478867,0.675366997718811
"wise",0.125908717513084,0.874091267585754
"wishing",0.0581006668508053,0.941899359226227
"witness",0.0490128695964813,0.950987160205841
"witnessed",0.0502447485923767,0.949755251407623
"wmg",0.188988849520683,0.811011135578156
"wnep",0.214629247784615,0.785370767116547
"woke",0.395274847745895,0.604725122451782
"woman",0.09849663823843,0.901503324508667
"won",0.0848116874694824,0.915188312530518
"wondered",0.304630160331726,0.695369839668274
"wonderful",0.00693830149248242,0.993061721324921
"wong",0.158113315701485,0.841886699199677
"wood",0.120166376233101,0.879833579063416
"wooldridge",0.35460564494133,0.645394325256348
"word",0.226400852203369,0.773599207401276
"wordpad",0.182793721556664,0.817206263542175
"wordpress",0.131088048219681,0.868911921977997
"workable",0.137260690331459,0.862739324569702
"worker",0.13605035841465,0.863949656486511
"workflow",0.145698368549347,0.854301691055298
"workflows",0.223345190286636,0.776654839515686
"workforce",0.194719433784485,0.805280566215515
"workload",0.280987530946732,0.719012439250946
"workout",0.109332494437695,0.890667498111725
"workplace",0.146688088774681,0.853311896324158
"workplacehalf",0.243372157216072,0.756627857685089
"workshopped",0.248670041561127,0.751329958438873
"workspace",0.100526660680771,0.899473309516907
"world",0.0983916595578194,0.901608347892761
"worldis",0.146592080593109,0.853407919406891
"worldwide",0.139498978853226,0.860501050949097
"worried",0.766160726547241,0.23383928835392
"worrisome",0.952914714813232,0.0470853112637997
"worry",0.892909467220306,0.107090592384338
"worrying",0.926767885684967,0.0732321590185165
"worse",0.742624878883362,0.257375180721283
"worsened",0.599653780460358,0.400346159934998
"worsening",0.711720645427704,0.288279384374619
"worship",0.0874808579683304,0.912519156932831
"worst",0.875643968582153,0.124356009066105
"worth",0.106323152780533,0.893676817417145
"wouldn",0.170763418078423,0.829236567020416
"wound",0.692259967327118,0.307740032672882
"wozniak",0.217006951570511,0.782993018627167
"wrist",0.350684732198715,0.649315297603607
"writ",0.160050317645073,0.839949727058411
"write",0.161789417266846,0.838210642337799
"writer",0.119547344744205,0.880452632904053
"writing",0.104296915233135,0.895703077316284
"written",0.210833206772804,0.789166748523712
"wrong",0.680010855197906,0.319989114999771
"wrote",0.18460488319397,0.81539511680603
"wrth",0.380950778722763,0.619049191474915
"www",0.129218712449074,0.870781242847443
"wwwabsolutereportscom",0.369081765413284,0.630918204784393
"wwwalbawabacom",0.267742961645126,0.732257008552551
"wwwalphinitycomau",0.220844283699989,0.779155731201172
"wwwmarketgrowthreportscom",0.126625299453735,0.873374700546265
"wwwmarketreportsworldcom",0.237589284777641,0.762410700321198
"wwwprecisionreportsco",0.200235038995743,0.79976499080658
"wwwprnewswirecouk",0.189261749386787,0.810738205909729
"wwwtinsleycentercom",0.247201099991798,0.752798855304718
"wynebu",0.21527661383152,0.784723341464996
"wythnos",0.324684083461761,0.675315916538239
"xbox",0.140246823430061,0.859753131866455
"xforever",0.338273882865906,0.661726117134094
"xhnews",0.109238028526306,0.890761911869049
"xiaomi",0.237084701657295,0.762915253639221
"xigao",0.187761574983597,0.812238454818726
"xilinx",0.805780708789825,0.194219246506691
"xingzhi",0.190917044878006,0.809082984924316
"xinhua",0.19453039765358,0.805469632148743
"xm",0.150761768221855,0.849238216876984
"xtalpi",0.195088654756546,0.804911315441132
"xuexiang",0.137663185596466,0.862336754798889
"yale",0.151648625731468,0.848351359367371
"yangon",0.130926355719566,0.869073569774628
"yasmin",0.186504662036896,0.813495278358459
"yeargrowth",0.103919461369514,0.896080553531647
"yearsthe",0.171632722020149,0.828367292881012
"yeary",0.16625913977623,0.833740890026093
"yellow",0.0879591777920723,0.912040829658508
"yfed",0.263523995876312,0.736476004123688
"yield",0.0910136550664902,0.908986330032349
"yielded",0.0868310108780861,0.913168966770172
"ym",0.113009639084339,0.886990368366241
"yma",0.162453845143318,0.837546110153198
"ymwneud",0.235968381166458,0.764031589031219
"yn",0.125725761055946,0.874274253845215
"yng",0.136352121829987,0.863647878170013
"york",0.501083672046661,0.498916327953339
"yorker",0.499535381793976,0.500464677810669
"yoshua",0.217888996005058,0.782111048698425
"youshua",0.207086443901062,0.792913556098938
"youtube",0.0725002586841583,0.927499771118164
"yoy",0.164134755730629,0.835865259170532
"yr",0.125754088163376,0.874245941638947
